sampleID,read_count,d_Eukaryota,p_Proteobacteria,c_Clostridia,o_Clostridiales,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,f_Ruminococcaceae,g_Acidaminococcus,g_Acinetobacter,g_Actinobacillus,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Akkermansia,g_Alistipes,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacillus,g_Bacteroides,g_Bergeyella,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Catonella,g_Collinsella,g_Corynebacterium,g_Cupriavidus,g_Delftia,g_Dermabacter,g_Dialister,g_Dorea,g_Enhydrobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gallicola,g_Gemella,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Helcobacillus,g_Helcococcus,g_Helicobacter,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lachnospira,g_Lactobacillus,g_Lactococcus,g_Lawsonella,g_Leptotrichia,g_Leucobacter,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Oligella,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Proteus,g_Pseudarthrobacter,g_Pyramidobacter,g_Ralstonia,g_Romboutsia,g_Roseburia,g_Rothia,g_Senegalimassilia,g_Shewanella,g_Slackia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trichococcus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Variovorax,g_Veillonella,g_Weeksella,Atopobium_deltae,Atopobium_parvulum,Atopobium_vaginae,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Prevotella_amnii,Prevotella_bivia,Prevotella_buccalis,Prevotella_corporis,Prevotella_disiens,Prevotella_nanceiensis,Prevotella_oris,Prevotella_timonensis,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR18691573,232410,0,688,582,0,167,0,557,609,24,0,0,33,14,589,0,0,0,0,15,10,0,0,0,0,0,228,0,0,0,0,0,0,0,0,37,0,0,0,0,534,0,0,0,62,0,0,0,0,0,0,97,0,0,21,8,0,0,33,0,24,0,0,0,0,0,0,0,228339,0,23,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,14,0,7,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,18,0,0,0,0,0,0,0,10,800,4438,0,0,208833,23,336,0,6,51,0,0,36,0,0.01068278109276392,0.03741018253857234,0.02631895328173556,0.45816877946868656,0.3435187344414084,0.02714184421984041,0.056744241072497786,0.03611890088486516,0.010371789170916287,0.007050471152941548,0.0006407462760512351,0.06286465478977978,0.12097170437663678,III-A,0.45816877946868656,III
SRR18691574,146022,0,1339,110,0,343,0,549,1189,11,2,0,6,4,72,0,0,17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,549,0,0,4,0,0,0,0,0,0,0,52,0,0,0,0,0,0,6,0,26,0,0,0,0,0,0,0,142971,0,0,0,0,9,0,0,0,0,0,0,0,0,29,44,0,0,0,0,2,4,0,3,61,83,0,0,0,0,0,15,0,0,0,13,0,0,72,0,128,0,0,0,0,0,2,0,0,12,0,0,0,7,78,54654,0,0,40446,11,25,0,0,0,0,0,0,0,0.211702495221154,0.21360800788122583,0.012429292324972951,0.1447277676859982,0.16222004999692968,0.01230776486148593,0.027728923467669503,0.028957909188449437,0.006656959588281743,0.011577399416068898,0.0011450643355852897,0.028878569793478054,0.05844671959799581,I-B,0.21360800788122583,I
SRR18691575,214717,0,37,73,0,0,0,7,3,23,0,0,0,3,116,0,0,15,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214237,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,119,0,0,0,125,10,0,0,0,0,0,0,0,0,0.0031592166388942147,0.009015302676304794,0.0002293737672128625,0.0005130473758889595,0.003502447489253789,0.00018322693242135533,0.00035909305894325094,0.00023725226606040073,4.387813946198432e-05,5.231543507217134e-05,1.8336813339016785e-05,0.00021197149788710842,0.0014035195582019332,I-B,0.009015302676304794,I
SRR18691576,199452,0,1640,55184,0,21,0,40544,38,523,38,0,0,4636,62520,185,0,58,0,116,0,70,0,0,0,0,34740,0,0,0,0,164,0,0,0,0,0,166,0,0,40367,0,0,0,639,0,0,0,0,0,13,9424,0,0,0,0,0,0,0,0,0,0,395,0,27,0,0,0,12042,0,177,0,0,286,0,0,0,0,0,38,18,0,0,0,0,0,0,0,5624,4636,0,403,60938,0,0,0,0,0,0,0,0,0,0,0,0,131,284,16,24271,107,46,0,0,0,0,161,20,0,0,0,0,83,348,0,0,0,1252,36,34365,1684,0,0,0,0,11895,0,0.0006880037905319711,0.0061012698446179705,0.009409768604915532,0.005802331471045606,0.012666660534288679,0.02713954905424211,0.021156690016936958,0.0891253993253022,0.10929448191290773,0.007398932713412491,0.027335773059059827,0.019382072459562333,0.007352902715651123,IV-C1,0.10929448191290773,IV-C
SRR18691577,116192,0,318,34271,0,0,0,19293,20,337,67,0,0,2415,41287,97,0,0,0,150,0,23,0,0,0,0,21915,0,0,0,0,41,0,16,44,0,0,184,0,0,19238,0,0,0,155,43,0,0,0,0,97,5641,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,7030,0,55,0,0,265,0,0,0,0,0,67,60,0,0,0,0,0,0,0,3822,2415,9,268,39754,0,0,0,0,0,38,0,0,0,0,0,0,0,122,0,12267,0,44,0,0,0,0,0,0,0,0,0,0,3,117,0,0,0,779,45,23093,1229,0,0,0,0,6675,0,0.0006838206242471679,0.005937883193210758,0.00901952048666123,0.005859185193696974,0.012168183306772141,0.027431145700216746,0.020352812792321418,0.08464028844702126,0.09006648339392886,0.0064038216532002765,0.024430890343291878,0.016959346181194507,0.007305317995634856,IV-C1,0.09006648339392886,IV-C
SRR18691579,171701,0,4,29,0,0,0,0,4,13,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171504,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,62,0,60,0,0,0,0,0,0,0,0.0031583933964385857,0.00900100167077956,0.00019408802241401195,0.00040025226563118743,0.0033705841791949916,6.746209268538336e-05,0.00016434327643766305,0.00023836914367530377,0.00012315310412096834,5.44729385150409e-05,6.174868253095495e-05,0.0002285926998992905,0.0013346571768635023,I-B,0.00900100167077956,I
SRR18691580,199411,0,1614,37988,0,49,0,2595,217,111,0,0,0,16863,26506,0,0,794,0,31,0,0,0,0,0,0,12845,0,0,0,0,42117,0,0,0,0,0,130,0,0,2419,31,0,0,426,0,65,0,0,0,0,4971,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,44646,0,176,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,3198,16863,0,14757,21438,0,0,0,0,0,0,0,0,0,0,0,0,98,437,0,26063,0,123,0,0,0,0,0,81,0,0,0,0,0,48,0,0,0,79,39,4732,9294,0,5202,0,0,324,0,0.001460648664752506,0.008005673407888941,0.006790213029640641,0.0015924676533425447,0.009356375018321825,0.018125567273749407,0.01464354269310582,0.09613450489986239,0.15770365910095654,0.009239120348031727,0.031063216069253344,0.02323616257237447,0.004188330627912091,IV-C1,0.15770365910095654,IV-C
SRR18691581,90145,0,335,16366,0,0,0,906,0,68,0,0,0,6394,11821,61,0,0,0,95,0,0,0,0,0,0,5620,0,0,0,0,20839,0,0,0,0,0,241,0,0,741,0,0,0,32,0,0,0,0,0,61,2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21868,0,165,0,0,14,0,0,0,0,0,0,143,0,0,0,0,0,0,0,1784,6394,0,6496,10812,0,0,0,30,0,0,0,0,0,0,0,0,0,77,0,10677,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2016,4894,0,2024,0,0,353,0,0.0015426873965657805,0.008073312772936768,0.006366345664964725,0.0011746093952892153,0.008524968368948258,0.018694350363819712,0.013945749929652728,0.08851877844182077,0.13899047193172412,0.00818844003783234,0.027847229636074177,0.019531123699565733,0.003925649780439318,IV-C1,0.13899047193172412,IV-C
SRR18691582,206035,0,20,47,0,4,0,14,0,13,0,0,7,0,410,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,205235,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,21,0,0,0,0,0,0,0,0,4,0,0,0,10,216,0,0,0,255,28,285,0,0,0,0,0,0,0,0.003161770953530112,0.009056260680246852,0.0002890095977518181,0.000845000366921269,0.0038330840353311066,0.00034680120739483063,0.0005893514311011994,0.00036357357928914016,9.87643329575118e-05,6.708627033427699e-05,4.4189307887906434e-05,0.00028693348963891206,0.0015584065569850146,I-B,0.009056260680246852,I
SRR18691583,156064,0,1463,671,0,0,0,54,0,11,8429,0,0,298,3636,0,0,0,0,57,0,1354,0,0,0,0,210,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,126,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,132514,0,54,0,0,14,0,0,0,0,0,4307,0,0,0,0,0,0,0,0,0,298,0,24,3636,0,0,0,0,0,0,0,0,0,0,400,0,0,67,0,45,0,0,0,0,0,4122,0,0,1565,0,0,0,298,4359,0,0,0,72248,48,2194,0,0,0,0,0,43,71,0.003971275173812432,0.028629263960159797,0.02327489450976637,0.3126950710302449,0.2750681103889715,0.030374336393322796,0.06109925009465523,0.03595201895529759,0.009096925811219956,0.005834163701471314,0.0012810898668560043,0.05531812982970975,0.10270829348432339,III-A,0.3126950710302449,III
SRR18691584,58481,0,3025,4151,0,0,240,752,273,2983,538,0,226,0,2168,637,0,815,0,417,0,0,0,278,123,0,0,0,487,0,0,1610,0,0,404,0,0,0,0,35,700,0,0,0,104,356,88,16,0,0,140,182,0,124,0,92,0,240,226,0,0,0,0,0,0,0,0,0,40937,0,52,0,0,172,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,101,29,715,0,0,0,0,0,0,0,0,0,0,7,0,0,1318,0,1409,84,447,0,0,0,538,0,108,365,0,0,74,0,30,0,0,0,12293,0,101,0,0,122,0,0,137,7,0.003602511017304958,0.02197012982465634,0.014267159142476142,0.16174755369977217,0.1623763563994064,0.01849791038977304,0.036585282930610204,0.030065981363616708,0.02240943396785612,0.005822760700103812,0.004706639103904422,0.05265426068764897,0.06457906929200628,III-B,0.1623763563994064,III
SRR18691585,13218,0,965,1029,0,0,0,199,0,712,3,0,139,0,698,232,0,0,0,87,0,0,0,21,0,0,0,0,68,0,0,287,0,157,84,0,0,68,0,0,199,0,0,0,0,262,7,0,0,0,48,0,0,0,0,61,0,0,139,0,0,0,0,0,0,0,0,0,8835,0,0,107,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,373,0,172,0,0,0,3,0,361,132,0,0,0,0,0,0,0,0,2265,0,0,0,0,0,0,0,149,0,0.0034535935132331956,0.020206223997863114,0.012765176453452274,0.13368841918822044,0.13761757498675575,0.016760578859012686,0.032355574561564,0.02818150106138954,0.025614047369470278,0.004438348023257145,0.012925915596814838,0.03468202290890409,0.0555857094243522,III-B,0.13761757498675575,III
SRR18691586,211181,0,3840,53581,0,820,0,2673,0,3369,6395,0,25,29135,90582,1445,42,0,0,208,28,130,0,0,0,20,3599,0,316,0,0,101,0,57,293,0,0,0,0,352,2671,0,0,746,4946,422,0,320,0,0,970,8762,0,0,0,87,0,0,25,0,0,0,538,0,0,33,204,56,15446,0,2,0,0,284,0,16,0,0,78,0,0,0,0,0,0,209,0,0,6812,29080,0,608,83717,0,0,0,0,55,26,0,0,0,0,0,7,0,3651,0,17041,22,307,0,0,0,6395,0,128,8555,0,60,0,86,136,0,0,0,8834,216,60794,0,213,602,0,0,2006,0,0.0006994071529899875,0.006518595840772479,0.006986911327395853,0.02932695047815524,0.03333029538897158,0.029871168108949984,0.021233663060508917,0.05597861573644829,0.06333805797861736,0.007109278708994708,0.01938983194102878,0.02903630112616383,0.015154217417550426,IV-C1,0.06333805797861736,IV-C
SRR18691587,218422,0,152,142,0,0,0,214,0,29,3822,0,40,15,1037,0,0,5,0,0,0,1905,0,0,0,0,63,0,0,0,0,0,0,130,0,0,0,0,0,0,214,0,0,0,509,4,0,40,0,0,0,4,0,21,0,221,0,0,0,0,0,0,3,0,0,0,0,0,202979,0,0,0,0,19,0,8,0,0,0,1165,0,0,0,0,0,0,11,0,20,15,0,9,979,0,0,0,0,0,0,0,0,0,0,42,0,0,4220,0,523,0,0,0,0,0,2657,0,0,61,0,0,0,21,1617,0,0,0,108072,16,637,0,3,0,0,0,14,42,0.0039431891143201486,0.02742325078299039,0.02097038238611502,0.30288919831041716,0.2557024225054964,0.023770764615866424,0.04910674548594578,0.031506843959555386,0.009255666559701383,0.006007150148239659,0.0015982722399854202,0.058609948424579866,0.09532085831764392,III-A,0.30288919831041716,III
SRR18691588,183273,0,14163,77253,0,320,0,26239,187,461,0,117,9786,21090,18372,564,0,814,0,480,155,0,0,0,118,0,11227,0,0,57,0,92,0,0,0,178,0,1205,0,0,23392,0,0,142,3746,0,88,56,3042,0,246,15059,0,1629,0,0,0,0,0,0,0,0,65,0,97,0,161,0,245,0,2847,0,0,30,0,310,0,0,269,0,0,0,0,0,0,0,546,0,24990,21090,0,8160,16110,0,0,0,0,0,0,0,0,0,0,0,266,247,4493,0,20592,131,43,0,0,0,0,429,0,2092,0,497,0,31,444,0,0,0,78,0,4710,499,488,2954,0,0,5620,0,0.0003968884965424431,0.005057201069980165,0.008629258553511772,0.0017228575160915048,0.008729527758675446,0.018652690153902973,0.020162509358560784,0.09199779423119023,0.11662800220503203,0.008927075811065747,0.026925886389563055,0.03904052820773018,0.0048503656596629394,IV-C1,0.11662800220503203,IV-C
SRR18691590,54580,0,3217,23752,0,169,0,8913,43,84,0,0,2267,6252,5200,28,0,0,0,455,0,0,0,0,0,0,4816,0,0,138,0,0,0,0,0,0,0,456,0,0,7825,0,0,0,941,0,0,0,483,0,28,5231,0,762,0,0,0,0,0,0,0,0,84,0,43,89,0,0,65,0,1088,0,0,0,0,108,0,0,83,0,0,0,0,0,0,0,387,0,6388,6252,0,2704,5087,0,0,0,0,0,0,0,0,0,19,0,0,0,1085,0,5973,0,0,0,0,0,0,0,0,291,0,0,0,0,143,0,0,0,0,0,1605,128,62,621,0,0,2148,0,0.00042121408696362103,0.005199425528485247,0.009152765272311599,0.001403467203400814,0.008463887883545924,0.018422341850626137,0.020280528636947123,0.0943345074129257,0.11112972452573824,0.00810076965637334,0.02608961970289986,0.033804016450149556,0.005032937354493252,IV-C1,0.11112972452573824,IV-C
SRR18691591,227741,0,5,610,0,493,0,370,0,52,0,0,0,7,191,0,0,0,0,0,0,4,0,0,0,0,269,0,0,0,0,0,0,0,0,82,0,11,0,0,367,0,0,0,86,0,0,0,24,0,0,117,0,79,0,0,0,0,0,29,12,0,27,0,0,0,0,0,214644,0,3,0,0,3,0,0,0,9,0,0,0,0,0,5,0,0,0,0,120,7,0,12,186,0,0,0,0,0,0,0,0,0,0,13,0,0,207,0,39,0,0,0,0,0,0,0,0,0,7,0,0,0,3967,31693,0,0,121235,8,67,0,14,0,0,0,41,0,0.07192230224774085,0.09300601142145555,0.02233571342664275,0.31604852822865237,0.28007995315879475,0.025342984857102915,0.05322594165199415,0.0361737469893279,0.009109774250175007,0.008693170636670305,0.0008193987506772854,0.05303677753373685,0.10131146897336256,III-A,0.31604852822865237,III
SRR18691592,182686,0,5,737,0,56,0,132,0,14,0,0,0,4,556,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,33,0,44,0,0,132,0,0,0,242,0,0,0,105,0,0,97,0,113,0,0,0,0,0,0,26,0,0,0,0,0,0,0,180188,0,0,0,0,6,0,18,0,0,0,0,0,0,9,0,0,0,0,0,175,4,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,29,0,0,0,0,0,0,10,0,0,0,0,0,0,42,69247,0,0,216,10,49,10,171,0,0,0,253,0,0.22162542804368118,0.2107743146979802,0.0017322214217177399,0.0013302461421107778,0.03554765660351712,0.00068960633045671,0.0036608682861505697,0.013696419137868369,0.002289518606703232,0.00906106290759779,0.0009176379300179182,0.002483727436705506,0.010230392128376021,I-A,0.22162542804368118,I
SRR18691651,215995,0,11489,652,0,144,464,416,16,233,0,84,11162,17,282,32,0,6,59,320,0,6,0,0,24,0,152,0,0,0,0,0,0,7669,30,0,0,0,32,0,369,0,0,0,14,0,47,25,0,0,32,92,0,574,0,17551,0,464,10571,0,0,0,0,0,16,31,0,0,680,7,47,205,0,45,16,0,0,0,0,0,0,84,0,0,0,0,0,0,89,17,0,0,220,0,0,0,0,0,0,41,0,0,0,0,0,0,20190,0,153951,0,0,0,0,0,0,0,0,539,0,0,0,9,73,0,0,0,83,15,0,0,0,0,205,0,0,0,0.00041089190025438203,0.008004107426453936,0.01344203131534879,0.0036668887034368644,0.01746907754271892,0.003349455831249247,0.010981389914233686,0.08326672525147148,0.9582644010480541,0.036569251594761196,0.14408288912162193,0.13202384601242345,0.003114967813257997,IV-C1,0.9582644010480541,IV-C
SRR18691652,209819,0,93,998,0,10,0,68,0,475,0,0,0,0,692,37,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,6,0,175366,16,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,37,60,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,757,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,10,0,0,0,0,0,0,0,490,0,27935,0,0,0,0,0,0,0,0,61,0,0,0,0,159,0,0,0,246,27,229,0,0,0,0,0,5,0,0.00012051389366832203,0.007217165800873511,0.021782694091337512,0.00130081029687966,0.003620044083184176,0.0008535672538053402,0.0035782972947991623,0.028964711452733126,0.09565485482367021,0.00992423893400624,0.9370433724092331,0.022412463013382886,0.0022326874104238517,IV-C3,0.9370433724092331,IV-C
SRR18691653,235290,0,147,22,0,23,0,120,0,22,0,20,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,194840,0,0,0,0,0,0,120,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,11,23,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,29,0,0,0,27,0,0,0,0,0,0,0,0,59,25513,0,13833,0,0,0,0,0,0,0,0,0,0,0,0,7,66,0,0,0,87,0,0,0,0,0,0,0,0,0,0.00012158202650530656,0.006962253384850447,0.02090473204746568,0.0007624781470867363,0.0022815748408874857,0.00040597380823908396,0.002583197196070812,0.024312153318231045,0.0485649570994089,0.011496297781119241,0.9275374757024248,0.07657853972824166,0.001947248251939062,IV-C3,0.9275374757024248,IV-C
SRR18691654,143252,2,652,416,0,0,0,789,0,9,0,0,0,0,112,97,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,8260,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,97,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,88,12005,180,117288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047086955427953233,0.008156786719943732,0.013638497011794901,0.0034421596226082776,0.016700051838767077,0.002314264550339508,0.008919322292729707,0.07490163832605533,0.9494083806388823,0.03546001577119987,0.15392344306432695,0.1117741345514158,0.002904274505421696,IV-C1,0.9494083806388823,IV-C
SRR18691655,248692,0,265,342,0,0,0,74,38,127,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,221284,0,0,0,0,0,0,74,0,0,0,9,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,45,0,38,0,0,0,313,0,0,0,0,112,0,4,0,6,0,0,0,0,0,0,0,0,7,0,22,0,0,0,319,0,0,0,0,0,0,0,0,0,0,428,0,0,1119,7,23361,0,0,0,0,0,0,4,0,0,0,0,0,9,291,0,0,0,106,41,0,0,0,0,0,0,27,200,9.061590006702442e-05,0.006741247333789905,0.020917656375051566,0.0006807730659804693,0.002335107486289497,0.0007043091715246198,0.0030717916916398434,0.023889163265469467,0.06506467816516714,0.008270719379091698,0.9050687887221601,0.019813309933902068,0.0018846922506374926,IV-C3,0.9050687887221601,IV-C
SRR18691656,277628,0,614,28740,40,190,0,4382,45,2834,0,0,240,738,9073,2136,0,31,0,1266,3,7,295,75,0,6,6503,40,147,15,0,1081,0,209,406,0,0,467,0,190,3994,0,0,12,2155,253,0,16,378,0,1116,6302,77,7,33,41476,0,0,240,0,348,0,163,16,0,0,120,49,2873,0,388,0,0,14,0,23,137,31,230,0,0,0,0,0,0,173,0,123,6734,639,0,756,7741,0,0,0,0,11,104,0,0,0,0,0,0,0,27,0,13441,325,88,0,0,17,0,385,0,33,0,0,7,11,168336,0,0,0,69,12,147,1428,4186,0,0,0,269,0,0.0006759461038333575,0.009910322883809717,0.06000525785878717,0.005632733323288864,0.07566697940196601,0.26237739501206075,0.5918755723397218,0.054426313271478496,0.06113110111235956,0.011976466868626214,0.011411389174378728,0.04357293008614747,0.0582211018751582,IV-B,0.5918755723397218,IV-B
SRR18691657,180378,0,50,1428,0,32,0,165,6,511,0,0,0,24,828,514,0,5,0,41,0,0,3,12,0,6,50,7,0,0,0,104,0,22,29,0,0,17,0,0,153,0,0,0,26,35,0,0,31,0,439,125,0,0,2,0,0,0,0,0,28,0,0,7,6,8,52,18,177379,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,91,0,0,0,99,0,0,0,0,10,49,0,0,0,0,20,0,0,23,0,6,26,8,0,0,0,0,0,0,0,0,0,0,8,95,0,0,0,241,10,0,0,34,0,0,0,9,0,0.0031636784707154354,0.009098473196309364,0.00028150273417634585,0.000902822064012585,0.0038775869390888762,0.0002288197131643296,0.00044700863093086066,0.0004061658942948104,7.321668922257017e-05,6.296575046930668e-05,8.62208235433935e-05,0.0002926187549248745,0.0015677372542498495,I-B,0.009098473196309364,I
SRR18691658,186299,0,3273,88254,0,3501,0,22154,49,284,0,0,0,3722,30442,0,0,2495,0,11771,0,0,0,0,58,855,37350,299,0,52,0,0,0,0,50,186,0,2018,0,0,18425,0,0,0,2953,0,0,114,3345,0,0,16426,0,0,0,0,0,0,0,0,1842,0,91,147,0,0,0,0,4407,0,3729,0,0,26,0,255,280,116,509,0,0,0,0,0,0,0,0,388,21255,3722,0,5962,29557,0,0,0,0,0,0,0,0,0,47,0,0,0,115,0,4816,0,417,0,0,104,0,2410,0,0,0,0,98,12,0,0,0,0,70,38,845,4081,13157,0,0,0,3403,0,0.0005434048428241028,0.00511049008340327,0.008791057823214597,0.0012974779028130299,0.006618603996470839,0.019307181517547584,0.017519085384371788,0.08890851016801711,0.02977134213041625,0.0029686013669949895,0.010830655956204738,0.008029539021298248,0.005663771674631757,IV-C0,0.08890851016801711,IV-C
SRR18691660,88602,0,1246,38747,0,1551,0,12563,161,104,0,0,0,1516,14884,0,0,272,0,6630,0,0,0,0,0,238,16664,27,0,0,0,0,0,0,0,61,0,589,0,0,9784,0,0,0,1387,0,0,0,1947,0,0,6083,0,0,0,0,0,0,0,0,1178,0,0,0,0,0,0,0,2909,0,2779,0,0,0,0,0,0,104,224,0,0,0,0,0,0,0,0,215,9492,1516,0,3534,14493,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2249,0,520,0,0,90,0,967,0,0,0,0,0,0,7,0,0,0,9,0,125,3252,5467,0,0,0,2011,0,0.0005567864016466772,0.004997264226863421,0.00841795379533897,0.001023197277234864,0.006177971297412947,0.0205852998118964,0.01787808440014363,0.0884278962855464,0.029668616363198435,0.0024408141577048122,0.010481888594043736,0.0073827624492797846,0.005391981658145747,IV-C0,0.0884278962855464,IV-C
SRR18691661,203094,0,597,6931,0,4579,0,28950,10,78,467,0,0,23,448,26,13,0,0,500,59,0,103,0,0,356,1933,0,0,0,0,20,0,6,0,2214,0,31,0,0,28878,0,0,21,302,0,9,0,398,1248,3,666,0,647,107,0,123,0,0,0,2888,0,0,0,0,437,0,0,146852,13,72,0,0,25,55,10,17,0,87,0,10,0,0,566,0,14,0,0,600,23,0,333,412,0,0,0,0,0,6,0,0,0,0,11,0,0,7787,0,11,0,0,0,0,125,467,51,0,0,0,0,0,6,65,0,0,0,101,15,35,61,59,0,0,0,101,11,0.002989736440129324,0.009488788778048263,0.0006964184023192983,0.0006735756955410027,0.004168460932323048,0.000545534076973258,0.0009046167456258496,0.003722303210389649,0.0010902903300702444,0.001771691674570477,0.002049331217336647,0.023778396071402075,0.001803326413366373,IV-C4,0.023778396071402075,IV-C
SRR18691662,202892,0,145,1576,0,1082,5,5203,0,0,95,0,0,0,263,0,0,12,0,153,0,0,0,0,0,0,287,0,0,0,8,0,0,0,0,562,0,27,0,0,5074,0,0,0,48,0,4,0,93,120,0,175,0,0,45,0,7,5,0,0,620,0,0,0,0,0,0,0,188934,0,129,12,0,68,47,0,0,0,72,0,12,0,0,46,0,0,0,0,177,0,0,77,257,0,0,0,0,0,0,11,0,0,0,0,0,4,1000,0,0,0,0,0,0,50,95,10,0,0,0,0,0,13,44,0,0,0,143,127,35,0,20,0,0,0,39,0,0.003163686297323013,0.009236850332455042,0.00028586302519302277,0.00061672993170662,0.003711402532042883,0.00023850961872232858,0.0003831637594094435,0.0006446679272307557,0.00014417132729644883,0.00022833114946299197,0.00022433073965347114,0.002364636282585937,0.0015019996283263848,I-B,0.009236850332455042,I
