"sampleID","read_count","d_NA","p_Proteobacteria","c_Clostridia","o_Clostridiales","o_Micrococcales","f_Carnobacteriaceae","f_Corynebacteriaceae","f_Enterobacteriaceae","f_Lachnospiraceae","f_Mycoplasmataceae","f_Neisseriaceae","f_Pasteurellaceae","f_Peptostreptococcaceae","f_Prevotellaceae","f_Ruminococcaceae","g_Acidaminococcus","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Alistipes","g_Alloprevotella","g_Anaerococcus","g_Anaeroglobus","g_Anaerostipes","g_Arcanobacterium","g_Bacteroides","g_Bifidobacterium","g_Blautia","g_Brevibacterium","g_Bulleidia","g_Campylobacter","g_Collinsella","g_Corynebacterium","g_Dermabacter","g_Dialister","g_Dorea","g_Enterobacter","g_Enterococcus","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Finegoldia","g_Fusicatenibacter","g_Fusobacterium","g_Gallicola","g_Gemella","g_Globicatella","g_Granulicatella","g_Haemophilus","g_Helcococcus","g_Howardella","g_Jonquetella","g_Klebsiella","g_Kocuria","g_Lachnoclostridium","g_Lactobacillus","g_Lawsonella","g_Leptotrichia","g_Megasphaera","g_Micrococcus","g_Mobiluncus","g_Mogibacterium","g_Moryella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Nosocomiicoccus","g_Oligella","g_Olsenella","g_Parabacteroides","g_Parvimonas","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phascolarctobacterium","g_Porphyromonas","g_Prevotella","g_Propionimicrobium","g_Proteus","g_Pyramidobacter","g_Ralstonia","g_Romboutsia","g_Roseburia","g_Rothia","g_Sneathia","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Subdoligranulum","g_Sutterella","g_Tessaracoccus","g_Trueperella","g_Ureaplasma","g_Varibaculum","g_Veillonella","Atopobium_deltae","Atopobium_minutum","Atopobium_vaginae","Gardnerella_vaginalis","Lactobacillus_crispatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_iners","Lactobacillus_jensenii","Prevotella_amnii","Prevotella_bergensis","Prevotella_bivia","Prevotella_buccalis","Prevotella_colorans","Prevotella_corporis","Prevotella_disiens","Prevotella_timonensis","Sneathia_amnii","Sneathia_sanguinegens"
"SRR905559",5613,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5587,0,0,0,0,0,0,0,0,0,0,0
"SRR905560",5903,0,0,22,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5826,8,0,0,0,0,0,0,0,0,0,0
"SRR905561",5562,0,0,68,0,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,15,0,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,5356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,38,0,6,0,0,3,0,0,0,8,0,0,0,0,0,0,0,5347,7,0,0,0,0,0,0,0,0,0,0
"SRR905562",5693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5681,12,0,0,0,0,0,0,0,0,0,0
"SRR905563",5251,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5229,11,0,0,0,0,0,0,0,0,0,0
"SRR905564",6165,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6147,8,0,0,0,0,0,0,0,0,0,0
"SRR905565",6724,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6706,13,0,0,0,0,0,0,0,0,0,0
"SRR905566",6938,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6851,62,0,0,0,0,0,0,0,0,0,0
"SRR905567",7107,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7074,22,0,0,0,0,0,0,0,0,0,0
"SRR905568",3650,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3449,179,0,0,0,0,0,0,0,0,0,0
"SRR905569",5055,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,4781,177,0,0,0,0,0,0,0,0,0,0
"SRR905570",6294,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5748,529,0,0,0,0,0,0,0,0,0,0
"SRR905571",2329,0,0,104,0,0,0,0,0,0,0,0,0,34,30,0,0,0,0,430,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,0,0,27,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,0,0,30,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1007,0,0,0,180,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0
"SRR905572",1777,0,0,132,0,0,0,0,0,0,0,0,0,42,29,0,0,0,0,159,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,47,42,0,4,29,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,659,0,0,2,247,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0
"SRR905573",1856,0,0,366,0,0,0,8,0,2,0,0,0,65,50,0,0,3,0,169,0,0,38,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,11,0,0,96,0,0,0,16,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,29,117,65,0,6,50,0,0,0,0,0,0,0,0,8,0,36,0,0,0,0,0,0,405,0,0,3,209,0,0,0,434,7,0,0,0,0,0,0,0,0,0,0
"SRR905574",3037,0,0,11,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,264,0,0,72,780,0,0,0,1623,0,0,0,0,0,0,0,0,0,0,0
"SRR905575",2046,0,0,17,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,209,0,0,64,622,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0
"SRR905576",2090,0,0,19,0,0,0,4,0,3,0,0,0,0,7,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,67,442,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0
"SRR905577",3483,0,0,9,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,267,0,0,56,417,0,0,0,2489,0,0,0,0,0,0,0,0,0,0,0
"SRR905578",2481,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,136,0,0,73,806,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0
"SRR905579",2754,0,0,9,0,0,0,27,0,2,0,0,0,0,6,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,1088,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,17,0,14,0,0,3,0,0,0,277,0,0,71,964,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0
"SRR905580",6641,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6613,18,0,0,0,0,0,0,0,0,0,0
"SRR905581",5440,0,0,41,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,1886,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,197,1811,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"SRR905582",2380,0,0,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,234,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1172,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"SRR905583",3096,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,72,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,159,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,105,1312,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0
"SRR905584",2892,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR905585",3331,0,3,1037,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,112,32,319,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,556,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"SRR905586",2934,0,0,1185,0,0,0,0,0,14,0,0,0,0,22,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,589,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,74,34,403,0,0,0,22,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0
"SRR905587",4496,0,0,1266,0,0,0,13,0,2,0,0,0,4,13,0,0,0,0,23,0,0,110,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,38,0,0,0,16,0,0,0,0,0,0,0,0,0,1601,0,0,36,0,0,0,2,0,0,0,0,0,0,0,0,147,142,661,4,0,0,13,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,27,900,0,0,654,0,0,4,0,0,0,0,0,0,0,0,0
"SRR905588",5892,0,4,1102,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3261,0,0,179,0,0,4,0,0,0,0,0,0,0,0,0,154,90,435,0,0,0,19,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,20,0,0,123,518,1120,0,17,0,10,10,0,0,0,0,0,0,0,0,0
"SRR905589",2946,0,0,602,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,152,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,5,0,0,0,0,596,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,132,25,129,0,0,0,4,0,0,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,81,0,0,0,540,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"SRR905590",2911,0,12,600,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,23,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,105,62,102,0,0,0,76,0,0,0,0,0,0,0,17,0,0,8,0,12,0,0,0,0,540,0,0,0,471,0,0,105,138,0,76,0,0,0,0,0,0,0,0,0
"SRR905591",3351,0,0,640,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,5,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1859,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,125,45,151,0,0,0,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,75,0,0,0,186,0,0,0,120,1483,20,0,0,0,0,0,0,0,0,0
"SRR905592",2346,0,0,504,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,0,7,0,0,0,0,0,0,0,0,0,0,93,36,197,22,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,11,0,0,50,1332,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"SRR905593",2469,0,0,471,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,75,39,160,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,101,0,0,0,657,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"SRR905594",6573,0,0,594,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4062,0,0,26,0,0,0,4,0,0,0,0,0,0,0,0,139,23,180,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,29,0,0,0,634,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"SRR905595",2941,0,0,511,0,0,0,0,0,80,0,0,0,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,805,0,0,0,16,0,0,0,0,0,0,0,0,33,27,172,9,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,371,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"SRR905596",3123,0,0,673,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,20,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,236,0,25,0,0,0,0,0,0,0,0,0,0,261,19,156,0,0,2,53,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,357,0,0,0,546,0,0,0,176,0,20,0,0,0,0,0,0,0,0,0
"SRR905597",3556,0,0,244,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1308,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,94,0,36,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,69,0,0,0,567,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
"SRR905617",1830,0,0,41,0,0,0,0,0,3,0,0,0,0,38,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,0,0,0,38,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,20,0,0,0,175,0,0,0,0,46,16,0,0,0,0,0,0,0,0,0
"SRR905618",1902,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,489,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,90,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR905619",2223,0,0,477,0,0,0,4,0,0,0,0,0,0,113,0,0,0,0,6,0,0,28,0,0,0,0,0,0,0,0,0,0,4,0,62,0,0,0,0,0,0,21,0,13,0,6,0,0,0,0,0,0,0,0,0,78,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,291,11,51,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,357,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
"SRR905620",2496,0,0,328,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,105,15,104,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,70,538,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0
"SRR905621",5040,0,0,541,0,0,0,0,0,35,0,0,0,0,49,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3067,0,0,234,0,12,0,0,0,0,0,0,0,0,0,0,56,31,201,0,0,0,49,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,20,0,0,0,435,1086,0,28,0,6,4,0,0,0,0,0,0,0,0,0
"SRR905622",3063,0,0,558,0,0,0,3,0,81,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,124,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,819,0,9,0,5,0,0,0,0,0,0,0,0,56,18,204,0,0,2,121,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,25,0,0,28,401,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"SRR905623",2364,0,0,848,0,0,0,0,0,0,0,0,0,140,11,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,64,0,66,0,0,0,0,0,0,0,0,0,0,36,41,331,140,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,51,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR905624",1805,0,0,229,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,24,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,156,36,0,0,0,0,0,0,0,0,0,0
"SRR905625",2079,0,0,520,0,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0,52,0,30,0,0,0,0,0,0,0,0,0,0,25,24,195,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,239,0,0,108,363,0,0,0,0,0,0,0,0,0,0,0
"SRR905626",272,0,0,80,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,5,3,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR905627",1344,0,0,145,0,0,0,0,0,11,0,0,0,0,76,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,42,0,3,0,2,0,0,0,0,0,0,0,0,13,20,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,308,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0
"SRR905628",2128,0,0,185,0,0,0,0,0,13,0,0,0,0,45,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,116,0,0,0,3,0,0,0,0,0,0,0,0,28,22,44,0,0,0,45,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,25,0,0,0,545,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
"SRR905629",1927,0,0,146,0,2,0,18,0,70,0,0,0,7,31,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,26,0,0,0,0,0,0,17,0,0,0,11,0,0,0,0,0,0,0,0,0,707,0,0,173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,31,0,0,0,0,0,0,0,29,2,0,9,0,0,0,0,0,0,0,0,0,90,414,0,0,141,445,60,13,0,0,0,0,0,0,0,0,0
"SRR905630",2902,0,0,197,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,386,0,0,0,378,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
