"sampleID","read_count","p_Proteobacteria","c_Betaproteobacteria","c_Clostridia","o_Micrococcales","f_Carnobacteriaceae","f_Corynebacteriaceae","f_Enterobacteriaceae","f_Lachnospiraceae","f_Mycoplasmataceae","f_Neisseriaceae","f_Pasteurellaceae","f_Peptostreptococcaceae","f_Prevotellaceae","g_Acidaminococcus","g_Acinetobacter","g_Actinobacillus","g_Actinobaculum","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Alistipes","g_Alloprevotella","g_Alloscardovia","g_Anaerococcus","g_Anaeroglobus","g_Anaerostipes","g_Arcanobacterium","g_Bacillus","g_Bacteroides","g_Bifidobacterium","g_Blautia","g_Brevibacterium","g_Bulleidia","g_Campylobacter","g_Citrobacter","g_Collinsella","g_Corynebacterium","g_Cupriavidus","g_Dermabacter","g_Dialister","g_Dorea","g_Enterobacter","g_Enterococcus","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Finegoldia","g_Fusicatenibacter","g_Fusobacterium","g_Gemella","g_Granulicatella","g_Haemophilus","g_Helcobacillus","g_Helcococcus","g_Helicobacter","g_Howardella","g_Jonquetella","g_Klebsiella","g_Kocuria","g_Lachnoclostridium","g_Lachnospira","g_Lactobacillus","g_Lactococcus","g_Leptotrichia","g_Megasphaera","g_Micrococcus","g_Mobiluncus","g_Moryella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Nosocomiicoccus","g_Olsenella","g_Parabacteroides","g_Parvimonas","g_Pasteurella","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phascolarctobacterium","g_Porphyromonas","g_Prevotella","g_Propionimicrobium","g_Proteus","g_Pseudarthrobacter","g_Pyramidobacter","g_Rhizobium","g_Romboutsia","g_Roseburia","g_Rothia","g_Serratia","g_Slackia","g_Sneathia","g_Solobacterium","g_Sphingomonas","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Subdoligranulum","g_Sutterella","g_Tessaracoccus","g_Trueperella","g_Ureaplasma","g_Varibaculum","g_Veillonella","Atopobium_deltae","Atopobium_minutum","Gardnerella_vaginalis","Lactobacillus_crispatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_iners","Lactobacillus_jensenii","Prevotella_amnii","Prevotella_bergensis","Prevotella_bivia","Prevotella_buccalis","Prevotella_copri","Prevotella_corporis","Prevotella_denticola","Prevotella_disiens","Prevotella_histicola","Prevotella_melaninogenica","Prevotella_nanceiensis","Prevotella_oris","Prevotella_stercorea","Prevotella_timonensis","Prevotella_veroralis","Shuttleworthia_satelles","Sneathia_sanguinegens"
"SRR063047",2245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063006",2288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,2142,0,0,68,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063054",2172,3,1,2,0,0,42,1,1,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,1,0,0,0,1,0,42,0,0,47,0,0,1,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,398,0,0,0,0,0,6,55,0,0,46,0,0,0,1,0,0,0,132,1,0,0,0,0,0,0,0,0,0,489,0,0,0
"SRR062814",1342,0,0,2,0,0,0,0,0,0,0,0,2,513,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,2,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,2,0,2,513,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,26,0,275,0,3,3,0,0,0,0,0,0,0,0,0,232,0,0,536
"SRR062967",2393,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1973,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062831",2866,12,3,43,0,0,1,0,0,0,0,3,0,52,0,0,0,0,0,0,1,0,0,0,52,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,24,0,0,0,4,0,0,79,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2457,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,57,0,0,5,52,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,60,0,3,0,0,0,9,1,0,0,0,4,0,2,2451,0,0,0,0,10,0,0,0,4,0,0,0,0,0,38,0,0,0
"SRR062800",1054,0,0,11,0,0,0,0,0,8,0,0,0,379,0,0,0,0,0,0,14,0,0,0,6,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,38,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,29,0,0,0,379,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,318,0,257,0,0,107,0,0,0,0,0,0,0,0,0,15,0,0,117
"SRR062731",988,0,0,13,0,0,3,0,0,10,0,0,13,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,6,0,0,0,0,0,0,9,0,45,7,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,0,10,13,0,1,348,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,131,0,57,1,78,15,0,0,0,14,0,2,0,0,0,180,0,0,109
"SRR062736",1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062725",1821,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1791,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062794",3192,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3158,0,1,3,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"SRR062768",1006,8,2,1,68,19,2,0,0,0,2,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,11,19,4,0,0,0,0,0,0,0,0,0,505,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,65,1,0,0,0,0,42,0,224,1,0,0,0,0,0,2,0,0,0,0,0,9,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"SRR062705",2444,5,5,77,0,0,0,0,56,1,0,0,0,132,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,1,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,127,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,2180,0,0,1,0,0,0,0,0,113,3,0,3,0,0,0,0,5,3,0,0,0
"SRR063017",2162,0,0,1,0,0,13,0,0,0,0,0,1,4,0,0,0,0,0,0,324,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,173,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,8,0,0,54,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"SRR062862",1795,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1029,0,39,683,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062911",2114,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,1857,0,1,58,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062734",2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062760",1382,0,0,62,0,0,0,0,5,0,0,0,3,1098,0,0,0,0,0,0,1,0,0,0,9,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,23,3,0,3,1098,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,740,0,0,253,0,0,0,1,0,0,0,0,0,104,0,0,42
"SRR062793",1702,0,0,7,1,0,0,0,1,0,0,0,0,203,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1408,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,203,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1405,0,74,0,0,122,1,0,0,0,0,0,0,0,0,6,0,0,29
"SRR062817",1169,10,0,0,0,0,1,5,0,70,0,1,0,208,0,0,0,0,0,1,77,0,0,0,22,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,9,0,0,11,0,2,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,208,2,0,0,0,0,0,0,0,0,0,443,0,0,0,1,2,0,0,0,0,70,0,0,0,0,9,5,0,1,1,1,0,0,1,160,0,1,0,1,0,0,0,0,0,45,0,0,443
"SRR062791",1041,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,5,0,0,0,0,1008,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062813",2758,6,1,36,0,0,6,0,0,3,0,0,1,1468,0,0,0,0,0,0,21,0,0,0,145,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,105,0,0,0,11,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,127,1,0,35,1468,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,6,0,1,0,0,3,2,0,0,0,6,2,0,0,25,0,249,6,2,5,0,0,0,1,0,0,0,0,0,1205,0,0,463
"SRR062977",1558,0,0,1,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,2,0,602,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062797",2793,0,0,7,0,0,2,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,0,1,5,0,3,4,2713,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"SRR062849",3640,3,1,71,1,0,2,0,21,0,0,0,18,1889,0,0,0,0,0,0,1,0,0,0,91,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,18,0,0,0,1,0,0,5,0,3,24,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,29,20,0,0,0,0,0,0,0,0,0,1,35,17,0,19,1886,0,0,1,0,0,1,0,0,0,0,992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,37,0,1438,0,5,426,2,1,0,4,0,0,0,0,0,10,0,0,992
"SRR062845",1189,1,0,39,0,0,0,0,9,0,0,0,7,793,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,7,0,0,793,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,23,0,0,0,0,0,0,68,0,0,4,17,0,0,0,0,726,0,0,2,0,0,0,0,0,0,0,0,0,65,0,0,84
"SRR062832",2985,3,3,30,0,0,3,0,22,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,3,0,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,21,0,11,2832,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062827",2078,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1518,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062874",2745,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,78,0,6,2621,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063014",2208,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062995",2117,30,1,8,6,0,53,0,0,0,0,0,2,660,0,2,0,0,0,42,7,0,0,0,269,0,0,0,0,0,10,0,1,0,27,0,0,53,0,0,108,0,0,0,0,5,0,40,0,42,0,0,0,4,4,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,72,0,0,6,660,16,0,0,0,0,2,0,0,0,0,0,0,0,5,0,303,0,1,0,0,0,0,1,36,0,0,0,0,172,0,0,0,1,311,0,0,0,0,0,0,0,0,0,0,348,0,0,0
"SRR062894",2001,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,1834,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062860",2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2524,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062765",2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062998",1803,10,0,2,0,0,47,3,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,51,0,0,0,0,0,0,0,0,0,7,0,0,47,0,0,2,0,0,4,0,10,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1504,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,14,0,0,0
"SRR062861",2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062819",2273,9,0,18,8,0,231,5,0,2,0,0,6,128,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,231,0,6,18,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,6,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,2,1,0,2,0,0,0,0,2,1340,69,0,0,60,1,0,0,0,3,0,0,0,0,0,64,0,0,0
"SRR062673",2269,1,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062847",3153,13,11,250,44,0,231,0,166,0,0,0,33,108,0,1,0,0,4,0,0,5,0,0,506,0,2,0,0,12,335,37,0,0,0,0,0,231,0,1,63,4,0,28,1,1,16,64,30,0,0,0,0,0,0,0,0,0,0,0,0,3,12,20,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,30,33,8,8,108,1,0,0,0,0,0,2,0,1,2,0,1,0,9,0,1324,4,1,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,2,4,0,0,0,0,0,0,0,0,0,102,0,0,0
"SRR063034",1939,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1873,0,1,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063066",1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063061",1758,76,1,26,2,0,178,0,6,0,0,0,18,275,0,0,0,0,6,0,0,0,0,0,152,35,0,0,0,0,0,1,0,0,74,0,0,178,0,0,158,0,0,0,21,23,0,100,0,14,0,0,0,0,0,0,0,36,0,0,0,0,405,0,0,2,0,14,0,1,0,0,0,0,1,0,0,0,0,102,18,0,3,275,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,98,0,0,4,0,0,3,3,0,0,0,402,0,2,1,0,0,0,51,3,0,0,0,45,0,0,0,0,0,176,0,1,0
"SRR062823",2546,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062722",911,13,3,106,1,0,7,0,3,0,0,0,9,368,0,0,0,0,1,0,20,0,0,0,39,0,0,1,0,0,0,0,1,0,10,0,0,7,0,0,45,0,0,0,7,1,0,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,81,9,0,19,368,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,1,0,2,0,0,0,0,0,0,0,10,0,0,0,32,0,61,0,0,177,0,48,0,7,0,0,0,0,0,75,0,0,54
"SRR062779",1700,6,0,101,0,0,1,0,73,9,0,0,6,671,0,0,0,0,0,0,115,0,0,0,60,0,0,2,0,0,0,0,0,0,6,0,0,1,0,0,90,0,0,0,15,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,73,1,0,0,0,0,0,0,0,0,0,67,6,0,58,669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,18,4,0,0,2,0,0,0,519,7,0,9,0,27,0,0,0,0,0,107,0,0,1
"SRR062974",2195,1,1,6,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,1266,661,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
